genres,movie_title,movie_id,movie_imdb_link
"Comedy, Drama, Family",Khubsoorat,tt0244585,https://www.imdb.com/title/tt0244585/?ref_=fn_tt_tt_1
Action,Untitled SRK-Suhana-Marflix movie,tt28222781,https://www.imdb.com/title/tt28222781/?ref_=fn_tt_tt_1
"Action, Drama, Romance",Rishtey,tt0341549,https://www.imdb.com/title/tt0341549/?ref_=fn_tt_tt_1
"Drama, Romance",Chaahat,tt0172234,https://www.imdb.com/title/tt0172234/?ref_=fn_tt_tt_1
"Action, Crime, Thriller",Aalavandhan,tt0294264,https://www.imdb.com/title/tt0294264/?ref_=fn_tt_tt_1
"Comedy, Crime, Romance",Shubh Mangal Zyada Saavdhan,tt10309906,https://www.imdb.com/title/tt10309906/?ref_=fn_tt_tt_1
"Drama, Romance",One Night Stand,tt5358948,https://www.imdb.com/title/tt5358948/?ref_=fn_tt_tt_1
"Drama, Action, Musical",Laawaris,tt0082644,https://www.imdb.com/title/tt0082644/?ref_=fn_tt_tt_1
"Action, Drama",Dacait,tt0266439,https://www.imdb.com/title/tt0266439/?ref_=fn_tt_tt_1
"Crime, Drama, Thriller",Naam,tt0091598,https://www.imdb.com/title/tt0091598/?ref_=fn_tt_tt_1
Drama,Nishabd,tt0824375,https://www.imdb.com/title/tt0824375/?ref_=fn_tt_tt_1
"Drama, Musical, Romance",Kadhalar Dinam,tt0213753,https://www.imdb.com/title/tt0213753/?ref_=fn_tt_tt_1
"Drama, Romance, Thriller",Sixteen,tt2976172,https://www.imdb.com/title/tt2976172/?ref_=fn_tt_tt_1
Drama,Lohardaga,tt10816692,https://www.imdb.com/title/tt10816692/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Sathyam,tt1582597,https://www.imdb.com/title/tt1582597/?ref_=fn_tt_tt_1
"Romance, Thriller",Salmon 3D,tt12338956,https://www.imdb.com/title/tt12338956/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Gumrah,tt0107060,https://www.imdb.com/title/tt0107060/?ref_=fn_tt_tt_1
"Drama, Musical, Romance",Ijaazat,tt0091256,https://www.imdb.com/title/tt0091256/?ref_=fn_tt_tt_1
Drama,Chimanee Pakhre,tt4896974,https://www.imdb.com/title/tt4896974/?ref_=fn_tt_tt_1
"Drama, Romance",Ek Vivaah... Aisa Bhi,tt1194608,https://www.imdb.com/title/tt1194608/?ref_=fn_tt_tt_1
"Comedy, Drama, Romance",Break Ke Baad,tt1578261,https://www.imdb.com/title/tt1578261/?ref_=fn_tt_tt_1
"Drama, Music",Rock On 2,tt2137241,https://www.imdb.com/title/tt2137241/?ref_=fn_tt_tt_1
"Musical, Romance",Indrasabha,tt0233938,https://www.imdb.com/title/tt0233938/?ref_=fn_tt_tt_1
"Biography, Crime, Drama",Maharaj,tt4501268,https://www.imdb.com/title/tt4501268/?ref_=fn_tt_tt_1
War,21: Battle of Saragarhi,tt6424216,https://www.imdb.com/title/tt6424216/?ref_=fn_tt_tt_1
"Drama, Family, Thriller",Bumm Bumm Bole,tt1629241,https://www.imdb.com/title/tt1629241/?ref_=fn_tt_tt_1
"Crime, Drama, Thriller",Anjaam,tt0109134,https://www.imdb.com/title/tt0109134/?ref_=fn_tt_tt_1
Thriller,Hacked,tt11027850,https://www.imdb.com/title/tt11027850/?ref_=fn_tt_tt_1
"Drama, Horror",Dybbuk: The Curse Is Real,tt15715122,https://www.imdb.com/title/tt15715122/?ref_=fn_tt_tt_1
"Drama, Family, Musical",Haathi Mere Saathi,tt0272118,https://www.imdb.com/title/tt0272118/?ref_=fn_tt_tt_1
"Musical, Romance",Mausam,tt0151511,https://www.imdb.com/title/tt0151511/?ref_=fn_tt_tt_1
"Action, Comedy, Crime",Sardaar Gabbar Singh,tt4545630,https://www.imdb.com/title/tt4545630/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Vardi,tt0100857,https://www.imdb.com/title/tt0100857/?ref_=fn_tt_tt_1
"Action, Thriller",Aag Ke Sholay,tt0270820,https://www.imdb.com/title/tt0270820/?ref_=fn_tt_tt_1
"Drama, Family",Kacchey Limbu,tt21387380,https://www.imdb.com/title/tt21387380/?ref_=fn_tt_tt_1
"Comedy, Drama, Romance",Yeh Hai Jalwa,tt0328671,https://www.imdb.com/title/tt0328671/?ref_=fn_tt_tt_1
"Drama, Musical, Romance",Saawariya,tt0758053,https://www.imdb.com/title/tt0758053/?ref_=fn_tt_tt_1
"Drama, History",Emergency,tt21279420,https://www.imdb.com/title/tt21279420/?ref_=fn_tt_tt_1
"Comedy, Family, Fantasy",Makdee,tt0341455,https://www.imdb.com/title/tt0341455/?ref_=fn_tt_tt_1
Thriller,Black Rose,tt13149544,https://www.imdb.com/title/tt13149544/?ref_=fn_tt_tt_1
"Action, Drama",Kaalia,tt0082594,https://www.imdb.com/title/tt0082594/?ref_=fn_tt_tt_1
"Drama, Musical, Romance",Prem Rog,tt0084532,https://www.imdb.com/title/tt0084532/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Sarkar Raj,tt0490210,https://www.imdb.com/title/tt0490210/?ref_=fn_tt_tt_1
"Drama, Horror, Mystery",Phoonk,tt1267500,https://www.imdb.com/title/tt1267500/?ref_=fn_tt_tt_1
"Drama, Horror",Gehrayee,tt0259322,https://www.imdb.com/title/tt0259322/?ref_=fn_tt_tt_1
"Action, Comedy, Drama",Yamla Pagla Deewana,tt1773109,https://www.imdb.com/title/tt1773109/?ref_=fn_tt_tt_1
Drama,Saajan Ka Ghar,tt0173156,https://www.imdb.com/title/tt0173156/?ref_=fn_tt_tt_1
"Action, Adventure, Drama",Love Story 2050,tt0490170,https://www.imdb.com/title/tt0490170/?ref_=fn_tt_tt_1
"Action, Adventure, Thriller",Commando 2,tt5954088,https://www.imdb.com/title/tt5954088/?ref_=fn_tt_tt_1
Drama,Mehsampur,tt5749012,https://www.imdb.com/title/tt5749012/?ref_=fn_tt_tt_1
"Comedy, Drama, Family",Mere Brother Ki Dulhan,tt1740710,https://www.imdb.com/title/tt1740710/?ref_=fn_tt_tt_1
 ,12th Fail,tt23849204,https://www.imdb.com/title/tt23849204/?ref_=fn_tt_tt_1
"Comedy, Drama, Musical",Jaan-E-Mann: Let's Fall in Love... Again,tt0456481,https://www.imdb.com/title/tt0456481/?ref_=fn_tt_tt_1
"Drama, Romance",Umrao Jaan,tt0485522,https://www.imdb.com/title/tt0485522/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Dum Maaro Dum,tt1618430,https://www.imdb.com/title/tt1618430/?ref_=fn_tt_tt_1
"Action, Crime, Thriller",Farz,tt0061650,https://www.imdb.com/title/tt0061650/?ref_=fn_tt_tt_1
"Comedy, Drama",Sui Dhaaga: Made in India,tt7147540,https://www.imdb.com/title/tt7147540/?ref_=fn_tt_tt_1
"Action, Thriller",Om - The Battle Within,tt9115574,https://www.imdb.com/title/tt9115574/?ref_=fn_tt_tt_1
Drama,Iftikhar,tt13892722,https://www.imdb.com/title/tt13892722/?ref_=fn_tt_tt_1
"Action, Drama, Romance",Sohni Mahiwal,tt0152509,https://www.imdb.com/title/tt0152509/?ref_=fn_tt_tt_1
"Comedy, Drama",Cash,tt15831978,https://www.imdb.com/title/tt15831978/?ref_=fn_tt_tt_1
"Action, Adventure, Fantasy",Drona,tt1060249,https://www.imdb.com/title/tt1060249/?ref_=fn_tt_tt_1
"Drama, Romance",Bewafaa,tt0363472,https://www.imdb.com/title/tt0363472/?ref_=fn_tt_tt_1
"Drama, Family",Bazaar,tt0246456,https://www.imdb.com/title/tt0246456/?ref_=fn_tt_tt_1
"Comedy, Crime, Drama",Why Cheat India,tt8108208,https://www.imdb.com/title/tt8108208/?ref_=fn_tt_tt_1
"Drama, Family, Musical",Ek Phool Do Mali,tt0214665,https://www.imdb.com/title/tt0214665/?ref_=fn_tt_tt_1
"Comedy, Drama, Romance",Salaam Namaste,tt0456165,https://www.imdb.com/title/tt0456165/?ref_=fn_tt_tt_1
"Drama, Romance",B.A. Pass 3,tt14490618,https://www.imdb.com/title/tt14490618/?ref_=fn_tt_tt_1
"Drama, Mystery, Thriller",Kasoor,tt0272688,https://www.imdb.com/title/tt0272688/?ref_=fn_tt_tt_1
"Action, Crime, Thriller",Players,tt1784589,https://www.imdb.com/title/tt1784589/?ref_=fn_tt_tt_1
"Drama, Horror",Purana Mandir,tt0253514,https://www.imdb.com/title/tt0253514/?ref_=fn_tt_tt_1
"Crime, Drama, Thriller",Dushman,tt0189492,https://www.imdb.com/title/tt0189492/?ref_=fn_tt_tt_1
"Comedy, Drama, Fantasy",Phillauri,tt5502766,https://www.imdb.com/title/tt5502766/?ref_=fn_tt_tt_1
"Action, Drama, Thriller",Aurangzeb,tt2804026,https://www.imdb.com/title/tt2804026/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Right Yaaa Wrong,tt1191130,https://www.imdb.com/title/tt1191130/?ref_=fn_tt_tt_1
"Drama, Thriller",Bhagwaan Dada,tt0186871,https://www.imdb.com/title/tt0186871/?ref_=fn_tt_tt_1
Thriller,Raktneeti,tt19856850,https://www.imdb.com/title/tt19856850/?ref_=fn_tt_tt_1
"Action, Thriller",Vishwaroopam 2,tt2677064,https://www.imdb.com/title/tt2677064/?ref_=fn_tt_tt_1
"Crime, Thriller",Love in a Taxi,tt7884788,https://www.imdb.com/title/tt7884788/?ref_=fn_tt_tt_1
"Action, Crime, Thriller",Action Jackson,tt0403935,https://www.imdb.com/title/tt0403935/?ref_=fn_tt_tt_1
Comedy,Atithi Tum Kab Jaoge?,tt1578116,https://www.imdb.com/title/tt1578116/?ref_=fn_tt_tt_1
"Drama, Romance",Purab Aur Pachhim,tt0234542,https://www.imdb.com/title/tt0234542/?ref_=fn_tt_tt_1
"Drama, Romance",Sparsh,tt0079938,https://www.imdb.com/title/tt0079938/?ref_=fn_tt_tt_1
"Drama, Romance",Kya Kehna,tt0250483,https://www.imdb.com/title/tt0250483/?ref_=fn_tt_tt_1
Comedy,Navra Mazha Navsacha,tt0833510,https://www.imdb.com/title/tt0833510/?ref_=fn_tt_tt_1
"Comedy, Drama",Welcome to New York,tt7275232,https://www.imdb.com/title/tt7275232/?ref_=fn_tt_tt_1
Drama,Chann Pardesee,tt0310865,https://www.imdb.com/title/tt0310865/?ref_=fn_tt_tt_1
"Action, Comedy, Drama",Suhaag,tt0079963,https://www.imdb.com/title/tt0079963/?ref_=fn_tt_tt_1
"Action, Drama",Annamalai,tt0139859,https://www.imdb.com/title/tt0139859/?ref_=fn_tt_tt_1
Drama,Saaransh,tt0088031,https://www.imdb.com/title/tt0088031/?ref_=fn_tt_tt_1
Comedy,All India Rank,tt24973142,https://www.imdb.com/title/tt24973142/?ref_=fn_tt_tt_1
"Drama, Family, Romance",Silsila,tt0083081,https://www.imdb.com/title/tt0083081/?ref_=fn_tt_tt_1
"Comedy, Drama, Fantasy",Great Grand Masti,tt4675030,https://www.imdb.com/title/tt4675030/?ref_=fn_tt_tt_1
"Horror, Romance, Thriller",100 Days,tt0101244,https://www.imdb.com/title/tt0101244/?ref_=fn_tt_tt_1
Thriller,Sheela I Love You,tt3848456,https://www.imdb.com/title/tt3848456/?ref_=fn_tt_tt_1
Drama,Mr. & Mrs. Mahi,tt16227342,https://www.imdb.com/title/tt16227342/?ref_=fn_tt_tt_1
"Drama, Thriller",Road to Sangam,tt1471247,https://www.imdb.com/title/tt1471247/?ref_=fn_tt_tt_1
"Romance, Musical, Action",Suraj,tt0061046,https://www.imdb.com/title/tt0061046/?ref_=fn_tt_tt_1
"Comedy, Drama, Romance",Honeymoon Travels Pvt. Ltd.,tt0808306,https://www.imdb.com/title/tt0808306/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Jung,tt0289725,https://www.imdb.com/title/tt0289725/?ref_=fn_tt_tt_1
"Action, Adventure, Drama",Raavan,tt1334470,https://www.imdb.com/title/tt1334470/?ref_=fn_tt_tt_1
"Drama, Thriller",City Lights,tt3709344,https://www.imdb.com/title/tt3709344/?ref_=fn_tt_tt_1
"Action, Drama, History",Kaala Patthar,tt0079386,https://www.imdb.com/title/tt0079386/?ref_=fn_tt_tt_1
"Action, Thriller",Blank,tt9052936,https://www.imdb.com/title/tt9052936/?ref_=fn_tt_tt_1
Comedy,Mitron,tt8852558,https://www.imdb.com/title/tt8852558/?ref_=fn_tt_tt_1
"Comedy, Horror",Mahakaal,tt0260155,https://www.imdb.com/title/tt0260155/?ref_=fn_tt_tt_1
"Adventure, Drama, Musical",Daku Ramkali,tt1027807,https://www.imdb.com/title/tt1027807/?ref_=fn_tt_tt_1
"Crime, Drama",Ajji,tt6471054,https://www.imdb.com/title/tt6471054/?ref_=fn_tt_tt_1
Mystery,Mudrank: The Stamp,tt5202770,https://www.imdb.com/title/tt5202770/?ref_=fn_tt_tt_1
"Action, Drama, Romance",Aarzoo,tt0284811,https://www.imdb.com/title/tt0284811/?ref_=fn_tt_tt_1
"Comedy, Crime, Drama",Bluffmaster!,tt0476527,https://www.imdb.com/title/tt0476527/?ref_=fn_tt_tt_1
Comedy,Oh Darling Yeh Hai India,tt0114031,https://www.imdb.com/title/tt0114031/?ref_=fn_tt_tt_1
"Animation, Action, Adventure",Ramayana: The Epic,tt1744641,https://www.imdb.com/title/tt1744641/?ref_=fn_tt_tt_1
"Biography, Drama, History",Mangal Pandey: The Rising,tt0346457,https://www.imdb.com/title/tt0346457/?ref_=fn_tt_tt_1
Drama,The Journey of Karma,tt9070934,https://www.imdb.com/title/tt9070934/?ref_=fn_tt_tt_1
"Horror, Mystery, Romance",Raaz Reboot,tt5639388,https://www.imdb.com/title/tt5639388/?ref_=fn_tt_tt_1
"Comedy, Drama",Dhanak,tt4088588,https://www.imdb.com/title/tt4088588/?ref_=fn_tt_tt_1
"Animation, Action, Adventure",Bhoot and Friends,tt1807978,https://www.imdb.com/title/tt1807978/?ref_=fn_tt_tt_1
"Comedy, Drama",Saajan Chale Sasural,tt0246905,https://www.imdb.com/title/tt0246905/?ref_=fn_tt_tt_1
"Horror, Mystery",Sssshhh...,tt0352830,https://www.imdb.com/title/tt0352830/?ref_=fn_tt_tt_1
"Action, Drama",Haathi Mere Saathi,tt14852412,https://www.imdb.com/title/tt14852412/?ref_=fn_tt_tt_1
Comedy,The Shaukeens,tt3848888,https://www.imdb.com/title/tt3848888/?ref_=fn_tt_tt_1
"Drama, Family, Musical",Kati Patang,tt0065936,https://www.imdb.com/title/tt0065936/?ref_=fn_tt_tt_1
Thriller,Ulajh,tt19838634,https://www.imdb.com/title/tt19838634/?ref_=fn_tt_tt_1
"Comedy, Drama, Family",I Am Kalam,tt1805263,https://www.imdb.com/title/tt1805263/?ref_=fn_tt_tt_1
"Drama, Musical, Romance",Hum Dono,tt0225961,https://www.imdb.com/title/tt0225961/?ref_=fn_tt_tt_1
"Crime, Drama, Romance",Jannat: In Search of Heaven...,tt1216300,https://www.imdb.com/title/tt1216300/?ref_=fn_tt_tt_1
"Action, Romance",Jeet,tt0116690,https://www.imdb.com/title/tt0116690/?ref_=fn_tt_tt_1
"Action, Comedy, Drama",Mard,tt0089552,https://www.imdb.com/title/tt0089552/?ref_=fn_tt_tt_1
"Drama, Romance",Half Girlfriend,tt5474042,https://www.imdb.com/title/tt5474042/?ref_=fn_tt_tt_1
"Drama, Romance",Jalebi,tt8426854,https://www.imdb.com/title/tt8426854/?ref_=fn_tt_tt_1
"Action, Crime, Thriller",Thupparivaalan,tt7190460,https://www.imdb.com/title/tt7190460/?ref_=fn_tt_tt_1
Drama,Pyar Ka Karz,tt0155073,https://www.imdb.com/title/tt0155073/?ref_=fn_tt_tt_1
"Biography, Drama, Sport",Saina,tt9176086,https://www.imdb.com/title/tt9176086/?ref_=fn_tt_tt_1
"Comedy, Drama",Virgin Bhanupriya,tt11964084,https://www.imdb.com/title/tt11964084/?ref_=fn_tt_tt_1
"Crime, Drama, Mystery",Halahal,tt9875128,https://www.imdb.com/title/tt9875128/?ref_=fn_tt_tt_1
Romance,Maid for each other,tt19888200,https://www.imdb.com/title/tt19888200/?ref_=fn_tt_tt_1
"Action, Drama",Stalin,tt0366180,https://www.imdb.com/title/tt0366180/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Dus,tt0415768,https://www.imdb.com/title/tt0415768/?ref_=fn_tt_tt_1
Drama,Om Dar-B-Dar,tt0246825,https://www.imdb.com/title/tt0246825/?ref_=fn_tt_tt_1
"Drama, Romance",Mann,tt0206921,https://www.imdb.com/title/tt0206921/?ref_=fn_tt_tt_1
Drama,3rd October,tt22461144,https://www.imdb.com/title/tt22461144/?ref_=fn_tt_tt_1
"Drama, Family, Romance",Baabul,tt0419468,https://www.imdb.com/title/tt0419468/?ref_=fn_tt_tt_1
"Action, Drama, Musical",Roti Kapada Aur Makaan,tt0072100,https://www.imdb.com/title/tt0072100/?ref_=fn_tt_tt_1
"Horror, Mystery",Dobaara: See Your Evil,tt4552486,https://www.imdb.com/title/tt4552486/?ref_=fn_tt_tt_1
"Drama, Romance, Thriller",Hawas,tt0408837,https://www.imdb.com/title/tt0408837/?ref_=fn_tt_tt_1
"Action, Crime",Fateh,tt27679608,https://www.imdb.com/title/tt27679608/?ref_=fn_tt_tt_1
Action,Zakhmi Sipahi,tt0314938,https://www.imdb.com/title/tt0314938/?ref_=fn_tt_tt_1
"Comedy, Romance",Happy Ending,tt3017412,https://www.imdb.com/title/tt3017412/?ref_=fn_tt_tt_1
"Action, Drama, Thriller",Japan,tt23474462,https://www.imdb.com/title/tt23474462/?ref_=fn_tt_tt_1
"Action, Comedy, Crime",Gunda,tt0497915,https://www.imdb.com/title/tt0497915/?ref_=fn_tt_tt_1
"Crime, Drama",Nishant,tt0073458,https://www.imdb.com/title/tt0073458/?ref_=fn_tt_tt_1
"Drama, Horror",The Past,tt8011712,https://www.imdb.com/title/tt8011712/?ref_=fn_tt_tt_1
"Action, Drama",Army,tt0115568,https://www.imdb.com/title/tt0115568/?ref_=fn_tt_tt_1
Drama,Dvand: The Internal Conflict,tt29001753,https://www.imdb.com/title/tt29001753/?ref_=fn_tt_tt_1
Comedy,Dulhe Raja,tt0210659,https://www.imdb.com/title/tt0210659/?ref_=fn_tt_tt_1
"Drama, Mystery, Thriller",Irada,tt6467738,https://www.imdb.com/title/tt6467738/?ref_=fn_tt_tt_1
Drama,Jaggu Ki Lalten,tt22478232,https://www.imdb.com/title/tt22478232/?ref_=fn_tt_tt_1
"Drama, Musical, Romance",Blackmail,tt0154706,https://www.imdb.com/title/tt0154706/?ref_=fn_tt_tt_1
"Action, Comedy, Drama",Coolie,tt0085361,https://www.imdb.com/title/tt0085361/?ref_=fn_tt_tt_1
"Comedy, Drama, Romance",Dedh Ishqiya,tt2675978,https://www.imdb.com/title/tt2675978/?ref_=fn_tt_tt_1
"Action, Drama",VD18,tt27757805,https://www.imdb.com/title/tt27757805/?ref_=fn_tt_tt_1
"Biography, Drama",Ek Doctor Ki Maut,tt0345177,https://www.imdb.com/title/tt0345177/?ref_=fn_tt_tt_1
"Action, Adventure, Comedy",Ram Gopal Varma Ki Aag,tt0473310,https://www.imdb.com/title/tt0473310/?ref_=fn_tt_tt_1
"Drama, Musical",Yeh Ballet,tt10230436,https://www.imdb.com/title/tt10230436/?ref_=fn_tt_tt_1
Drama,Namak Haraam,tt0070434,https://www.imdb.com/title/tt0070434/?ref_=fn_tt_tt_1
"Biography, Drama, Romance",Woh Lamhe ...,tt0833561,https://www.imdb.com/title/tt0833561/?ref_=fn_tt_tt_1
"Comedy, Drama",Mandi,tt0085896,https://www.imdb.com/title/tt0085896/?ref_=fn_tt_tt_1
"Action, Drama, Musical",Naya Daur,tt0050758,https://www.imdb.com/title/tt0050758/?ref_=fn_tt_tt_1
"Action, Comedy, War",Welcome to Karachi,tt4023852,https://www.imdb.com/title/tt4023852/?ref_=fn_tt_tt_1
Drama,No Land's Man,tt3996192,https://www.imdb.com/title/tt3996192/?ref_=fn_tt_tt_1
"Action, Drama, War",1971,tt0983990,https://www.imdb.com/title/tt0983990/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Saheb Biwi Aur Gangster 3,tt7695014,https://www.imdb.com/title/tt7695014/?ref_=fn_tt_tt_1
"Biography, Drama",Hawaizaada,tt4338154,https://www.imdb.com/title/tt4338154/?ref_=fn_tt_tt_1
"Comedy, Drama",Tumhari Sulu,tt6791730,https://www.imdb.com/title/tt6791730/?ref_=fn_tt_tt_1
"Action, Drama, Romance",Prem,tt0114175,https://www.imdb.com/title/tt0114175/?ref_=fn_tt_tt_1
"Fantasy, Mystery, Romance",Dangerous Ishhq,tt1971365,https://www.imdb.com/title/tt1971365/?ref_=fn_tt_tt_1
"Action, Drama, Romance",Ajay,tt0267252,https://www.imdb.com/title/tt0267252/?ref_=fn_tt_tt_1
"Comedy, Drama, Romance",Shuddh Desi Romance,tt2988272,https://www.imdb.com/title/tt2988272/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Aakhree Raasta,tt0090575,https://www.imdb.com/title/tt0090575/?ref_=fn_tt_tt_1
"Comedy, Romance",Mubarakan,tt6272828,https://www.imdb.com/title/tt6272828/?ref_=fn_tt_tt_1
"Action, Musical, Romance",Police Aur Mujrim,tt0251346,https://www.imdb.com/title/tt0251346/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Jazbaa,tt4323504,https://www.imdb.com/title/tt4323504/?ref_=fn_tt_tt_1
"Musical, Drama, Romance",Lucky: No Time for Love,tt0449306,https://www.imdb.com/title/tt0449306/?ref_=fn_tt_tt_1
"Action, Adventure, Drama",Ankhen,tt0147811,https://www.imdb.com/title/tt0147811/?ref_=fn_tt_tt_1
"Action, Drama, Family",Mashaal,tt0085912,https://www.imdb.com/title/tt0085912/?ref_=fn_tt_tt_1
"Comedy, Drama, Family",Super Nani,tt2630076,https://www.imdb.com/title/tt2630076/?ref_=fn_tt_tt_1
"Comedy, Drama",Dhoondte Reh Jaoge,tt1391544,https://www.imdb.com/title/tt1391544/?ref_=fn_tt_tt_1
"Action, Adventure, Thriller",Tahalka,tt0423313,https://www.imdb.com/title/tt0423313/?ref_=fn_tt_tt_1
"Comedy, Romance",Googly,tt3075360,https://www.imdb.com/title/tt3075360/?ref_=fn_tt_tt_1
Drama,Swarg,tt0173283,https://www.imdb.com/title/tt0173283/?ref_=fn_tt_tt_1
"Comedy, Romance",Hadh Kar Di Aapne,tt0244528,https://www.imdb.com/title/tt0244528/?ref_=fn_tt_tt_1
"Comedy, Drama, Romance",Mere Baap Pehle Aap,tt1170404,https://www.imdb.com/title/tt1170404/?ref_=fn_tt_tt_1
"Action, Thriller",Amir Garib,tt0233202,https://www.imdb.com/title/tt0233202/?ref_=fn_tt_tt_1
"Comedy, Crime, Drama",Long Live Brij Mohan,tt6514010,https://www.imdb.com/title/tt6514010/?ref_=fn_tt_tt_1
Drama,Meel patthar,tt12779208,https://www.imdb.com/title/tt12779208/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Hatya,tt0363666,https://www.imdb.com/title/tt0363666/?ref_=fn_tt_tt_1
"Biography, Drama",NTR: Kathanayakudu,tt7884228,https://www.imdb.com/title/tt7884228/?ref_=fn_tt_tt_1
"Action, Drama, Sport",Apne,tt0814014,https://www.imdb.com/title/tt0814014/?ref_=fn_tt_tt_1
"Drama, Mystery, Romance",Yeh Lamhe Judaai Ke,tt0385351,https://www.imdb.com/title/tt0385351/?ref_=fn_tt_tt_1
"Action, Comedy, Crime",No Problem,tt1431122,https://www.imdb.com/title/tt1431122/?ref_=fn_tt_tt_1
Action,Yudhra,tt14056466,https://www.imdb.com/title/tt14056466/?ref_=fn_tt_tt_1
"Action, Romance",Baghavat,tt0268166,https://www.imdb.com/title/tt0268166/?ref_=fn_tt_tt_1
"Action, Drama, History",Begum Jaan,tt5785116,https://www.imdb.com/title/tt5785116/?ref_=fn_tt_tt_1
"Action, Adventure, Drama",Taarzan: The Wonder Car,tt0435437,https://www.imdb.com/title/tt0435437/?ref_=fn_tt_tt_1
"Drama, Romance",Yaariyan,tt3382148,https://www.imdb.com/title/tt3382148/?ref_=fn_tt_tt_1
"Action, Biography, Drama",The Legend of Bhagat Singh,tt0319736,https://www.imdb.com/title/tt0319736/?ref_=fn_tt_tt_1
"Drama, Family",Beyond the Clouds,tt3224288,https://www.imdb.com/title/tt3224288/?ref_=fn_tt_tt_1
"Comedy, Drama",Oops!,tt0354786,https://www.imdb.com/title/tt0354786/?ref_=fn_tt_tt_1
"Drama, Family, Sport",Hawaa Hawaai,tt3501994,https://www.imdb.com/title/tt3501994/?ref_=fn_tt_tt_1
Drama,Ram Singh Charlie,tt12642180,https://www.imdb.com/title/tt12642180/?ref_=fn_tt_tt_1
"Biography, Drama",Main Atal Hoon,tt25134642,https://www.imdb.com/title/tt25134642/?ref_=fn_tt_tt_1
"Drama, Family",Taqdeer,tt0165973,https://www.imdb.com/title/tt0165973/?ref_=fn_tt_tt_1
"Crime, Drama, Thriller",Simran,tt6405126,https://www.imdb.com/title/tt6405126/?ref_=fn_tt_tt_1
"Comedy, Drama, Romance",Dulhan Hum Le Jayenge,tt0247992,https://www.imdb.com/title/tt0247992/?ref_=fn_tt_tt_1
Drama,Indian Never Again Nirbhaya,tt8061218,https://www.imdb.com/title/tt8061218/?ref_=fn_tt_tt_1
"Action, Crime, Romance",The Great Gambler,tt0079236,https://www.imdb.com/title/tt0079236/?ref_=fn_tt_tt_1
Mystery,Chaar Lugaai,tt27626564,https://www.imdb.com/title/tt27626564/?ref_=fn_tt_tt_1
Drama,Pinjar: Beyond Boundaries...,tt0347779,https://www.imdb.com/title/tt0347779/?ref_=fn_tt_tt_1
"Crime, History, Thriller",200: Halla Ho,tt15145772,https://www.imdb.com/title/tt15145772/?ref_=fn_tt_tt_1
"Action, Adventure, Sci-Fi",Ayalaan,tt7892066,https://www.imdb.com/title/tt7892066/?ref_=fn_tt_tt_1
"Action, Adventure, Comedy",Total Dhamaal,tt7639372,https://www.imdb.com/title/tt7639372/?ref_=fn_tt_tt_1
"Action, Adventure",Aayirathil Oruvan,tt1512888,https://www.imdb.com/title/tt1512888/?ref_=fn_tt_tt_1
"Drama, Romance",Fashion,tt0964516,https://www.imdb.com/title/tt0964516/?ref_=fn_tt_tt_1
"Comedy, Romance",14 Phere,tt12887178,https://www.imdb.com/title/tt12887178/?ref_=fn_tt_tt_1
Drama,Yellow Bus,tt19550082,https://www.imdb.com/title/tt19550082/?ref_=fn_tt_tt_1
"Drama, Musical",Mere Sajana Saath Nibhana,tt0104854,https://www.imdb.com/title/tt0104854/?ref_=fn_tt_tt_1
"Action, Drama, Sport",Torbaaz,tt7805960,https://www.imdb.com/title/tt7805960/?ref_=fn_tt_tt_1
"Comedy, Romance",Ishq Vishk,tt0362771,https://www.imdb.com/title/tt0362771/?ref_=fn_tt_tt_1
"Action, Drama, Thriller",Chakravyuh,tt2292625,https://www.imdb.com/title/tt2292625/?ref_=fn_tt_tt_1
Horror,Darwaza,tt0488287,https://www.imdb.com/title/tt0488287/?ref_=fn_tt_tt_1
"Comedy, Drama, Thriller",Kadakh,tt12505468,https://www.imdb.com/title/tt12505468/?ref_=fn_tt_tt_1
Thriller,Scorned,tt13759622,https://www.imdb.com/title/tt13759622/?ref_=fn_tt_tt_1
"Action, Drama",Ankush,tt0157316,https://www.imdb.com/title/tt0157316/?ref_=fn_tt_tt_1
"Drama, History, Romance",Shikara,tt10930586,https://www.imdb.com/title/tt10930586/?ref_=fn_tt_tt_1
"Comedy, Sport",Freaky Ali,tt5943306,https://www.imdb.com/title/tt5943306/?ref_=fn_tt_tt_1
"Action, Comedy, Romance",Ready,tt1708532,https://www.imdb.com/title/tt1708532/?ref_=fn_tt_tt_1
"Drama, Mystery, Thriller",Do Patti,tt28075881,https://www.imdb.com/title/tt28075881/?ref_=fn_tt_tt_1
